country;continent;year;life_exp;pop;gdp_per_cap;Unnamed: 6;grupo
United Kingdom;Europe;1952.0;69.0;50430000.0;9979.0;5085.0;Alto
United Kingdom;Europe;1957.0;70.0;51430000.0;11283.0;1780.0;Alto
United Kingdom;Europe;1962.0;71.0;53292000.0;12477.0;1771.0;Alto
United Kingdom;Europe;1967.0;71.0;54959000.0;14142.0;8509.0;Alto
United Kingdom;Europe;1972.0;72.0;56079000.0;15895.0;1164.0;Alto
United Kingdom;Europe;1977.0;73.0;56179000.0;17428.0;7485.0;Alto
United Kingdom;Europe;1982.0;74.0;56339704.0;18232.0;4245.0;Alto
United Kingdom;Europe;1987.0;75.0;56981620.0;21664.0;7877.0;Alto
United Kingdom;Europe;1992.0;76.0;57866349.0;22705.0;925.0;Alto
United Kingdom;Europe;1997.0;77.0;58808266.0;26074.0;5314.0;Alto
United Kingdom;Europe;2002.0;78.0;59912431.0;29478.0;9992.0;Alto
United Kingdom;Europe;2007.0;79.0;60776238.0;33203.0;2613.0;Alto
United States;Americas;1952.0;68.0;157553000.0;13990.0;4821.0;Alto
United States;Americas;1957.0;69.0;171984000.0;14847.0;1271.0;Alto
United States;Americas;1962.0;70.0;186538000.0;16173.0;1459.0;Alto
United States;Americas;1967.0;71.0;198712000.0;19530.0;3656.0;Alto
United States;Americas;1972.0;71.0;209896000.0;21806.0;359.0;Alto
United States;Americas;1977.0;73.0;220239000.0;24072.0;6321.0;Alto
United States;Americas;1982.0;75.0;232187835.0;25009.0;5591.0;Alto
United States;Americas;1987.0;75.0;242803533.0;29884.0;3504.0;Alto
United States;Americas;1992.0;76.0;256894189.0;32003.0;9322.0;Alto
United States;Americas;1997.0;77.0;272911760.0;35767.0;4330.0;Alto
United States;Americas;2002.0;77.0;287675526.0;39097.0;996.0;Alto
United States;Americas;2007.0;78.0;301139947.0;42951.0;6531.0;Alto
Uruguay;Americas;1952.0;66.0;2252965.0;5716.0;7667.0;Medio
Uruguay;Americas;1957.0;67.0;2424959.0;6150.0;7730.0;Medio
Uruguay;Americas;1962.0;68.0;2598466.0;5603.0;3577.0;Medio
Uruguay;Americas;1967.0;68.0;2748579.0;5444.0;6196.0;Medio
Uruguay;Americas;1972.0;69.0;2829526.0;5703.0;4089.0;Medio
Uruguay;Americas;1977.0;69.0;2873520.0;6504.0;3397.0;Medio
Uruguay;Americas;1982.0;71.0;2953997.0;6920.0;2231.0;Alto
Uruguay;Americas;1987.0;72.0;3045153.0;7452.0;3990.0;Alto
Uruguay;Americas;1992.0;73.0;3149262.0;8137.0;48.0;Alto
Uruguay;Americas;1997.0;74.0;3262838.0;9230.0;2407.0;Alto
Uruguay;Americas;2002.0;75.0;3363085.0;7727.0;20.0;Alto
Uruguay;Americas;2007.0;76.0;3447496.0;10611.0;4630.0;Alto
Venezuela;Americas;1952.0;55.0;5439568.0;7689.0;7998.0;Alto
Venezuela;Americas;1957.0;58.0;6702668.0;9802.0;4665.0;Alto
Venezuela;Americas;1962.0;61.0;8143375.0;8422.0;9742.0;Alto
Venezuela;Americas;1967.0;63.0;9709552.0;9541.0;4742.0;Alto
Venezuela;Americas;1972.0;66.0;11515649.0;10505.0;2597.0;Alto
Venezuela;Americas;1977.0;67.0;13503563.0;13143.0;9510.0;Alto
Venezuela;Americas;1982.0;69.0;15620766.0;11152.0;4101.0;Alto
Venezuela;Americas;1987.0;70.0;17910182.0;9883.0;5846.0;Alto
Venezuela;Americas;1992.0;71.0;20265563.0;10733.0;9263.0;Alto
Venezuela;Americas;1997.0;72.0;22374398.0;10165.0;4952.0;Alto
Venezuela;Americas;2002.0;73.0;24287670.0;8605.0;478.0;Alto
Venezuela;Americas;2007.0;74.0;26084662.0;11415.0;8057.0;Alto
Vietnam;Asia;1952.0;40.0;26246839.0;605.0;665.0;Bajo
Vietnam;Asia;1957.0;43.0;28998543.0;676.0;2854.0;Bajo
Vietnam;Asia;1962.0;45.0;33796140.0;772.0;492.0;Bajo
Vietnam;Asia;1967.0;48.0;39463910.0;637.0;1233.0;Bajo
Vietnam;Asia;1972.0;50.0;44655014.0;699.0;5016.0;Bajo
Vietnam;Asia;1977.0;56.0;50533506.0;713.0;5371.0;Bajo
Vietnam;Asia;1982.0;59.0;56142181.0;707.0;2358.0;Bajo
Vietnam;Asia;1987.0;63.0;62826491.0;820.0;7994.0;Bajo
Vietnam;Asia;1992.0;68.0;69940728.0;989.0;231.0;Bajo
Vietnam;Asia;1997.0;71.0;76048996.0;1385.0;8968.0;Bajo
Vietnam;Asia;2002.0;73.0;80908147.0;1764.0;4567.0;Medio
Vietnam;Asia;2007.0;74.0;85262356.0;2441.0;5764.0;Medio
West Bank and Gaza;Asia;1952.0;43.0;1030585.0;1515.0;5923.0;Bajo
West Bank and Gaza;Asia;1957.0;46.0;1070439.0;1827.0;677.0;Medio
West Bank and Gaza;Asia;1962.0;48.0;1133134.0;2198.0;9563.0;Medio
West Bank and Gaza;Asia;1967.0;52.0;1142636.0;2649.0;7150.0;Medio
West Bank and Gaza;Asia;1972.0;57.0;1089572.0;3133.0;4093.0;Medio
West Bank and Gaza;Asia;1977.0;61.0;1261091.0;3682.0;8315.0;Medio
West Bank and Gaza;Asia;1982.0;64.0;1425876.0;4336.0;321.0;Medio
West Bank and Gaza;Asia;1987.0;67.0;1691210.0;5107.0;1974.0;Medio
West Bank and Gaza;Asia;1992.0;70.0;2104779.0;6017.0;6548.0;Medio
West Bank and Gaza;Asia;1997.0;71.0;2826046.0;7110.0;6676.0;Alto
West Bank and Gaza;Asia;2002.0;72.0;3389578.0;4515.0;4876.0;Medio
West Bank and Gaza;Asia;2007.0;73.0;4018332.0;3025.0;3498.0;Medio
Zambia;Africa;1952.0;42.0;2672000.0;1147.0;3888.0;Bajo
Zambia;Africa;1957.0;44.0;3016000.0;1311.0;9568.0;Bajo
Zambia;Africa;1962.0;46.0;3421000.0;1452.0;7258.0;Bajo
Zambia;Africa;1967.0;48.0;3900000.0;1777.0;773.0;Medio
Zambia;Africa;1972.0;50.0;4506497.0;1773.0;4983.0;Medio
Zambia;Africa;1977.0;51.0;5216550.0;1588.0;6883.0;Bajo
Zambia;Africa;1982.0;52.0;6100407.0;1408.0;6786.0;Bajo
Zambia;Africa;1987.0;51.0;7272406.0;1213.0;3151.0;Bajo
Zambia;Africa;1992.0;46.0;8381163.0;1210.0;8846.0;Bajo
Zambia;Africa;1997.0;40.0;9417789.0;1071.0;3538.0;Bajo
Zambia;Africa;2002.0;39.0;10595811.0;1071.0;6139.0;Bajo
Zambia;Africa;2007.0;42.0;11746035.0;1271.0;2116.0;Bajo
Zimbabwe;Africa;1952.0;48.0;3080907.0;406.0;8841.0;Bajo
Zimbabwe;Africa;1957.0;50.0;3646340.0;518.0;7643.0;Bajo
Zimbabwe;Africa;1962.0;52.0;4277736.0;527.0;2722.0;Bajo
Zimbabwe;Africa;1967.0;54.0;4995432.0;569.0;7951.0;Bajo
Zimbabwe;Africa;1972.0;56.0;5861135.0;799.0;3622.0;Bajo
Zimbabwe;Africa;1977.0;58.0;6642107.0;685.0;5877.0;Bajo
Zimbabwe;Africa;1982.0;60.0;7636524.0;788.0;8550.0;Bajo
Zimbabwe;Africa;1987.0;62.0;9216418.0;706.0;1573.0;Bajo
Zimbabwe;Africa;1992.0;60.0;10704340.0;693.0;4208.0;Bajo
Zimbabwe;Africa;1997.0;47.0;11404948.0;792.0;4500.0;Bajo
Zimbabwe;Africa;2002.0;40.0;11926563.0;672.0;386.0;Bajo
Zimbabwe;Africa;2007.0;43.0;12311143.0;469.0;7093.0;Bajo
